DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	14q32.2	14	99682624	CYP46A1, HHIPL1, MIR5698	HHIPL1 - CYP46A1	ENSG00000182218	ENSG00000036530		2055	1674	rs8003602-T	rs8003602	0	8003602	regulatory_region_variant	1	0.269	5E-16	15.301029995663981		0.061	[0.045-0.077] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	14q32.2	14	99892957	EML1	EML1			ENSG00000066629			rs10131519-T	rs10131519	0	10131519	intron_variant	0	0.801	4E-8	7.3979400086720375		0.043	[0.027-0.059] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	17q21.32	17	48960409	GIP	GIP			ENSG00000159224			rs7214663-A	rs7214663	0	7214663	intron_variant	0	0.568	6E-9	8.221848749616356		0.053	[0.035-0.071] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	17q21.32	17	49148374	B4GALNT2	B4GALNT2, AC069454.1			ENSG00000167080, ENSG00000240995			rs191896574-T	rs191896574	0	191896574	non_coding_transcript_exon_variant	0	0.982	4E-9	8.397940008672037		0.162	[0.11-0.22] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	17q21.33	17	49412740	PHB	PHB, AC091180.5			ENSG00000167085, ENSG00000262039			rs7502499-A	rs7502499	0	7502499	non_coding_transcript_exon_variant	0	0.311	1E-12	12.0		0.043	[0.031-0.055] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	16q23.3	16	83012185	CDH13	CDH13			ENSG00000140945			rs7500448-A	rs7500448	0	7500448	intron_variant	0	0.761	2E-16	15.698970004336019		0.063	[0.047-0.079] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	17p13.3	17	2129018	SMG6	SMG6			ENSG00000070366			rs62068034-A	rs62068034	0	62068034	intron_variant	0	0.983	5E-7	6.301029995663981		0.118	[0.071-0.165] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	17p13.3	17	2145419	SMG6	SMG6			ENSG00000070366			rs7209460-T	rs7209460	0	7209460	intron_variant	0	0.688	1E-14	14.0		0.053	[0.039-0.067] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	19q13.2	19	41319286	CCDC97	TGFB1, CCDC97			ENSG00000105329, ENSG00000142039			rs73045269-T	rs73045269	0	73045269	intron_variant	0	0.153	1E-14	14.0		0.07	[0.052-0.088] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	19q13.2	19	41345604	B9D2, TGFB1	TGFB1			ENSG00000105329			rs4803455-A	rs4803455	0	4803455	intron_variant	0	0.493	4E-17	16.397940008672037		0.054	[0.042-0.066] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	3q26.31	3	172082466	FNDC3B	FNDC3B			ENSG00000075420			rs4894803-A	rs4894803	0	4894803	intron_variant	0	0.611	2E-6	5.698970004336019		0.031	[0.017-0.045] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	3p25.1	3	14836067	FGD5	FGD5			ENSG00000154783			rs1077534-A	rs1077534	0	1077534	intron_variant	0	0.866	3E-10	9.522878745280337		0.059	[0.041-0.077] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	3p25.1	3	14923130	FGD5	FGD5-AS1, FGD5			ENSG00000225733, ENSG00000154783			rs148880716-A	rs148880716	0	148880716	missense_variant	0	0.001	4E-8	7.3979400086720375		0.503	[0.32-0.68] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	1p34.3	1	37407990	intergenic	LINC01137			ENSG00000233621			rs190569784-A	rs190569784	0	190569784	intron_variant	0	0.012	2E-6	5.698970004336019		0.165	[0.096-0.234] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	1p34.3	1	37995647	FHL3, SF3A3	RNU6-510P - FHL3	ENSG00000212541	ENSG00000183386		4078	1123	rs61776719-A	rs61776719	0	61776719	regulatory_region_variant	1	0.53	1E-9	9.0		0.041	[0.027-0.055] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	7q34	7	139995345	TBXAS1	TBXAS1			ENSG00000059377			rs7795996-A	rs7795996	0	7795996	intron_variant	0	0.657	4E-6	5.3979400086720375		0.027	[0.015-0.039] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	4q21.1	4	76495474	SHROOM3	SHROOM3			ENSG00000138771			rs12500824-A	rs12500824	0	12500824	intron_variant	0	0.356	4E-10	9.397940008672037		0.036	[0.024-0.048] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	4q21.22	4	81665896	intergenic	RASGEF1B			ENSG00000138670			rs11099493-A	rs11099493	0	11099493	intron_variant	0	0.694	5E-10	9.301029995663981		0.043	[0.029-0.057] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	6q22.32	6	126395918	CENPW	AL356534.1			ENSG00000286215			rs1591805-A	rs1591805	0	1591805	intron_variant	0	0.491	2E-10	9.698970004336019		0.041	[0.027-0.055] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	13q13.1	13	32624572	PDS5B	PDS5B			ENSG00000083642			rs11840502-A	rs11840502	0	11840502	intron_variant	0	0.366	1E-9	9.0		0.04	[0.026-0.054] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	11q22.1	11	100739815	ARHGAP42	ARHGAP42			ENSG00000165895			rs604723-T	rs604723	0	604723	intron_variant	0	0.295	3E-9	8.522878745280337		0.04	[0.026-0.054] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	10q26.13	10	122477982	HTRA1	HTRA1			ENSG00000166033			rs4237540-A	rs4237540	0	4237540	intron_variant	0	0.548	5E-10	9.301029995663981		0.04	[0.028-0.052] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	16q22.2	16	71963890	PKD1L3	PKD1L3			ENSG00000277481			rs8053891-A	rs8053891	0	8053891	intron_variant	0	0.736	3E-6	5.522878745280337		0.03	[0.018-0.042] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	2q24.3	2	164100741	intergenic	AC016766.1			ENSG00000237844			rs12999907-A	rs12999907	0	12999907	intron_variant	0	0.819	2E-11	10.698970004336019		0.056	[0.04-0.072] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	1q21.3	1	151786628	TDRKH	TDRKH			ENSG00000182134			rs4845570-T	rs4845570	0	4845570	intron_variant	0	0.832	8E-11	10.096910013008056		0.058	[0.04-0.076] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	13q12.3	13	28423565	FLT1	FLT1			ENSG00000102755			rs9513112-A	rs9513112	0	9513112	intron_variant	0	0.334	1E-9	9.0		0.04	[0.026-0.054] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	13q12.3	13	28753140	intergenic	CYP51A1P2 - AL359741.1	ENSG00000233588	ENSG00000277227		29119	25084	rs117709627-T	rs117709627	0	117709627	intergenic_variant	1	0.028	3E-6	5.522878745280337		0.113	[0.066-0.16] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	3p21.31	3	48137688	intergenic	AC124916.1 - CDC25A	ENSG00000236768	ENSG00000164045		16473	19458	rs12495221-T	rs12495221	0	12495221	regulatory_region_variant	1	0.656	2E-7	6.698970004336019		0.035	[0.021-0.049] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	3p21.31	3	49092945	MIR6890, QARS, QRICH1	QRICH1			ENSG00000198218			rs73082363-T	rs73082363	0	73082363	intron_variant	0	0.89	6E-9	8.221848749616356		0.061	[0.039-0.083] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	19p13.2	19	8364439	ANGPTL4, RAB11B-AS1	ANGPTL4			ENSG00000167772			rs116843064-A	rs116843064	0	116843064	missense_variant	0	0.02	1E-11	11.0		0.161	[0.11-0.21] unit decrease	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	19p13.2	19	8481254	HNRNPM, PRAM1	HNRNPM			ENSG00000099783			rs59372292-T	rs59372292	0	59372292	intron_variant	0	0.22	5E-7	6.301029995663981		0.039	[0.023-0.055] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	34,541 cases, 261,984 controls	88,192 cases, 162,544 controls	6p21.31	6	34796205	UHRF1BP1	UHRF1BP1			ENSG00000065060			rs9469890-T	rs9469890	0	9469890	intron_variant	0	0.142	1E-10	10.0		0.054	[0.038-0.07] unit increase	Affymetrix [7947838] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST005194	Genome-wide genotyping array
